Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_Range_USD,Trend_Score,Trend_Source,Notes,Min_Price,Max_Price,Price_Midpoint,Revenue_Per_Unit,Trend_Category
PROD-2025-0647,Luxe Baby Safety Gear Bottle,Baby,Baby Safety Gear,77537,4884831,$29-$97,88.8,Instagram Shop Popular,Trending based on category growth and social media signals.,29,97,63,63,"""Medium Trend"""
PROD-2025-0648,Glow Stock Media Preset,Digital Goods,Stock Media,74041,6626669.5,$76-$103,84.2,Shopify Trending List,Trending based on category growth and social media signals.,76,103,89.5,89.5,"""Medium Trend"""
PROD-2025-0649,Ultra Eco-friendly Diapers Diaper,Baby,Eco-friendly Diapers,36233,3170387.5,$58-$117,84.6,Shopify Trending List,Trending based on category growth and social media signals.,58,117,87.5,87.5,"""Medium Trend"""
PROD-2025-0650,Glow Indoor Plants Accessories Planter,Home & Garden,Indoor Plants Accessories,12549,821959.5,$62-$69,76.1,Shopify Trending List,Trending based on category growth and social media signals.,62,69,65.5,65.5,"""Medium Trend"""
PROD-2025-0651,Zen Baby Safety Gear Bottle,Baby,Baby Safety Gear,13549,2174614.5,$121-$200,86.6,Amazon Best Sellers,Trending based on category growth and social media signals.,121,200,160.5,160.5,"""Medium Trend"""
PROD-2025-0652,Ergonomic Stock Media App,Digital Goods,Stock Media,160760,22265260,$113-$164,92.2,Google Trends Breakout,Trending based on category growth and social media signals.,113,164,138.5,138.5,"""High Trend"""
PROD-2025-0653,Ergonomic Upcycled Fashion Sponge,Eco-Friendly,Upcycled Fashion,82646,12520869,$118-$185,86.7,Shopify Trending List,Trending based on category growth and social media signals.,118,185,151.5,151.5,"""Medium Trend"""
PROD-2025-0654,Pure Recovery Tools Gloves,Fitness,Recovery Tools,64795,8876915,$104-$170,73.3,Shopify Trending List,Trending based on category growth and social media signals.,104,170,137,137,"""Low Trend"""
PROD-2025-0655,Pure Activewear Bench,Fitness,Activewear,29137,3365323.5,$76-$155,78.3,Google Trends Breakout,Trending based on category growth and social media signals.,76,155,115.5,115.5,"""Medium Trend"""
PROD-2025-0656,Pure Reusable Packaging Straws,Eco-Friendly,Reusable Packaging,86648,11567508,$117-$150,80.1,Instagram Shop Popular,Trending based on category growth and social media signals.,117,150,133.5,133.5,"""Medium Trend"""
PROD-2025-0657,Vital Home Gym Equipment Tracker,Fitness,Home Gym Equipment,80883,13669227,$138-$200,86.6,Instagram Shop Popular,Trending based on category growth and social media signals.,138,200,169,169,"""Medium Trend"""
PROD-2025-0658,Swift Korean Skincare Serum,Beauty & Skincare,Korean Skincare,92862,11329164,$99-$145,76.6,Instagram Shop Popular,Trending based on category growth and social media signals.,99,145,122,122,"""Medium Trend"""
PROD-2025-0659,Organic Home Office Decor Planter,Home & Garden,Home Office Decor,69801,7189503,$98-$108,81.3,Amazon Best Sellers,Trending based on category growth and social media signals.,98,108,103,103,"""Medium Trend"""
PROD-2025-0660,Nano Home Gym Equipment Bottle,Fitness,Home Gym Equipment,63656,9007324,$110-$173,86.1,Instagram Shop Popular,Trending based on category growth and social media signals.,110,173,141.5,141.5,"""Medium Trend"""
PROD-2025-0661,Zen Wearable Tech Earbuds,Electronics,Wearable Tech,64919,4479411,$36-$102,81.1,Amazon Best Sellers,Trending based on category growth and social media signals.,36,102,69,69,"""Medium Trend"""
PROD-2025-0662,Premium Smart Fitness Trackers Band,Fitness,Smart Fitness Trackers,47816,1888732,$22-$57,82.8,Shopify Trending List,Trending based on category growth and social media signals.,22,57,39.5,39.5,"""Medium Trend"""
PROD-2025-0663,Organic Footwear Sunglasses,Fashion,Footwear,291188,12084302,$12-$71,93.9,Google Trends Breakout,Trending based on category growth and social media signals.,12,71,41.5,41.5,"""High Trend"""
PROD-2025-0664,Swift Smart Lighting Blender,Home & Garden,Smart Lighting,22587,2563624.5,$98-$129,79.9,Instagram Shop Popular,Trending based on category growth and social media signals.,98,129,113.5,113.5,"""Medium Trend"""
PROD-2025-0665,Organic Eco-friendly Diapers Crib,Baby,Eco-friendly Diapers,59274,1126206,$13-$25,87.2,Amazon Best Sellers,Trending based on category growth and social media signals.,13,25,19,19,"""Medium Trend"""
PROD-2025-0666,Smart Charging Solutions Earbuds,Electronics,Charging Solutions,54930,2801430,$15-$87,83.2,Shopify Trending List,Trending based on category growth and social media signals.,15,87,51,51,"""Medium Trend"""
PROD-2025-0667,Organic Upcycled Fashion Sponge,Eco-Friendly,Upcycled Fashion,62427,8115510,$127-$133,84.5,Amazon Best Sellers,Trending based on category growth and social media signals.,127,133,130,130,"""Medium Trend"""
PROD-2025-0668,Pro Yoga Gear Dumbbell,Fitness,Yoga Gear,90600,15809700,$127-$222,82.7,Shopify Trending List,Trending based on category growth and social media signals.,127,222,174.5,174.5,"""Medium Trend"""
PROD-2025-0669,Luxe Footwear Jacket,Fashion,Footwear,90946,9458384,$97-$111,88.8,Instagram Shop Popular,Trending based on category growth and social media signals.,97,111,104,104,"""Medium Trend"""
PROD-2025-0670,Smart Womenswear Leggings,Fashion,Womenswear,90040,7608380,$55-$114,70.7,Instagram Shop Popular,Trending based on category growth and social media signals.,55,114,84.5,84.5,"""Low Trend"""
PROD-2025-0671,Portable E-books Masterclass,Digital Goods,E-books,96181,11012724.5,$74-$155,74,Amazon Best Sellers,Trending based on category growth and social media signals.,74,155,114.5,114.5,"""Low Trend"""
PROD-2025-0672,Glow Yoga Gear Shorts,Fitness,Yoga Gear,46204,8155006,$127-$226,82.5,Amazon Best Sellers,Trending based on category growth and social media signals.,127,226,176.5,176.5,"""Medium Trend"""
PROD-2025-0673,Glow Pet Apparel Bed,Pet,Pet Apparel,31319,3147559.5,$94-$107,87.4,Shopify Trending List,Trending based on category growth and social media signals.,94,107,100.5,100.5,"""Medium Trend"""
PROD-2025-0674,Luxe Biodegradable Products Sponge,Eco-Friendly,Biodegradable Products,97157,12144625,$121-$129,89.9,Amazon Best Sellers,Trending based on category growth and social media signals.,121,129,125,125,"""Medium Trend"""
PROD-2025-0675,Ergonomic Yoga Gear Tracker,Fitness,Yoga Gear,74129,6152707,$46-$120,85.9,Shopify Trending List,Trending based on category growth and social media signals.,46,120,83,83,"""Medium Trend"""
PROD-2025-0676,Flex Fragrances Serum,Beauty & Skincare,Fragrances,65510,8090485,$87-$160,75.2,Amazon Best Sellers,Trending based on category growth and social media signals.,87,160,123.5,123.5,"""Medium Trend"""
PROD-2025-0677,Wireless Eco-friendly Cleaning Diffuser,Home & Garden,Eco-friendly Cleaning,383680,26473920,$41-$97,92.7,Amazon Best Sellers,Trending based on category growth and social media signals.,41,97,69,69,"""High Trend"""
PROD-2025-0678,Flex E-books Template,Digital Goods,E-books,349564,50162434,$130-$157,92.5,Amazon Best Sellers,Trending based on category growth and social media signals.,130,157,143.5,143.5,"""High Trend"""
PROD-2025-0679,Eco Sustainable Apparel Dress,Fashion,Sustainable Apparel,86850,14243400,$129-$199,83.4,Instagram Shop Popular,Trending based on category growth and social media signals.,129,199,164,164,"""Medium Trend"""
PROD-2025-0680,Nano Smart Lighting Cleaner,Home & Garden,Smart Lighting,69783,7466781,$65-$149,75.6,Instagram Shop Popular,Trending based on category growth and social media signals.,65,149,107,107,"""Medium Trend"""
PROD-2025-0681,Premium Stock Media Masterclass,Digital Goods,Stock Media,99177,14876550,$136-$164,73,Shopify Trending List,Trending based on category growth and social media signals.,136,164,150,150,"""Low Trend"""
PROD-2025-0682,Smart Zero-waste Kits Utensils,Eco-Friendly,Zero-waste Kits,66650,7598100,$96-$132,86.4,Google Trends Breakout,Trending based on category growth and social media signals.,96,132,114,114,"""Medium Trend"""
PROD-2025-0683,Organic Eco-friendly Diapers Monitor,Baby,Eco-friendly Diapers,85557,10822960.5,$115-$138,84.7,Shopify Trending List,Trending based on category growth and social media signals.,115,138,126.5,126.5,"""Medium Trend"""
PROD-2025-0684,Zen Online Courses Asset,Digital Goods,Online Courses,44698,4916780,$96-$124,74.2,Google Trends Breakout,Trending based on category growth and social media signals.,96,124,110,110,"""Low Trend"""
PROD-2025-0685,Premium Organic Baby Clothing Swaddle,Baby,Organic Baby Clothing,50271,9601761,$149-$233,72.8,Instagram Shop Popular,Trending based on category growth and social media signals.,149,233,191,191,"""Low Trend"""
PROD-2025-0686,Pure Accessories Hoodie,Fashion,Accessories,35475,2784787.5,$75-$82,76.9,Shopify Trending List,Trending based on category growth and social media signals.,75,82,78.5,78.5,"""Medium Trend"""
PROD-2025-0687,Premium Yoga Gear Roller,Fitness,Yoga Gear,25021,3865744.5,$132-$177,84.6,Instagram Shop Popular,Trending based on category growth and social media signals.,132,177,154.5,154.5,"""Medium Trend"""
PROD-2025-0688,Ultra Baby Safety Gear Carrier,Baby,Baby Safety Gear,438142,81275341,$145-$226,94.8,Shopify Trending List,Trending based on category growth and social media signals.,145,226,185.5,185.5,"""High Trend"""
PROD-2025-0689,Flex Athleisure Sneakers,Fashion,Athleisure,26929,1521488.5,$28-$85,86.3,Amazon Best Sellers,Trending based on category growth and social media signals.,28,85,56.5,56.5,"""Medium Trend"""
PROD-2025-0690,Aura Home Office Decor Mug,Home & Garden,Home Office Decor,92385,7436992.5,$37-$124,81.1,Shopify Trending List,Trending based on category growth and social media signals.,37,124,80.5,80.5,"""Medium Trend"""
PROD-2025-0691,Organic Zero-waste Kits Composter,Eco-Friendly,Zero-waste Kits,25942,3281663,$86-$167,79.8,Shopify Trending List,Trending based on category growth and social media signals.,86,167,126.5,126.5,"""Medium Trend"""
PROD-2025-0692,Pro Smart Home Devices Power Bank,Electronics,Smart Home Devices,66825,6381787.5,$82-$109,80,Google Trends Breakout,Trending based on category growth and social media signals.,82,109,95.5,95.5,"""Medium Trend"""
PROD-2025-0693,Pro Smart Lighting Organizer,Home & Garden,Smart Lighting,67219,9074565,$128-$142,88,Instagram Shop Popular,Trending based on category growth and social media signals.,128,142,135,135,"""Medium Trend"""
PROD-2025-0694,Sustainable Recovery Tools Band,Fitness,Recovery Tools,52603,7232912.5,$129-$146,83.2,Shopify Trending List,Trending based on category growth and social media signals.,129,146,137.5,137.5,"""Medium Trend"""
PROD-2025-0695,Smart Charging Solutions Stand,Electronics,Charging Solutions,94190,16718725,$149-$206,81.1,Amazon Best Sellers,Trending based on category growth and social media signals.,149,206,177.5,177.5,"""Medium Trend"""
PROD-2025-0696,Organic Yoga Gear Scale,Fitness,Yoga Gear,16626,565284,$13-$55,78.2,Google Trends Breakout,Trending based on category growth and social media signals.,13,55,34,34,"""Medium Trend"""
PROD-2025-0697,Portable Hair Care Tools Perfume,Beauty & Skincare,Hair Care Tools,59516,4761280,$75-$85,72.2,Shopify Trending List,Trending based on category growth and social media signals.,75,85,80,80,"""Low Trend"""
PROD-2025-0698,Eco E-books Guide,Digital Goods,E-books,90118,9642626,$76-$138,72.4,Google Trends Breakout,Trending based on category growth and social media signals.,76,138,107,107,"""Low Trend"""
PROD-2025-0699,Ultra Recovery Tools Bottle,Fitness,Recovery Tools,62213,7932157.5,$109-$146,80.4,Instagram Shop Popular,Trending based on category growth and social media signals.,109,146,127.5,127.5,"""Medium Trend"""
PROD-2025-0700,Glow Pet Apparel Brush,Pet,Pet Apparel,76097,10425289,$89-$185,79.4,Instagram Shop Popular,Trending based on category growth and social media signals.,89,185,137,137,"""Medium Trend"""
PROD-2025-0701,Aura Smart Fitness Trackers Mat,Fitness,Smart Fitness Trackers,24778,1672515,$34-$101,79.7,Amazon Best Sellers,Trending based on category growth and social media signals.,34,101,67.5,67.5,"""Medium Trend"""
PROD-2025-0702,Luxe Home Gym Equipment Gloves,Fitness,Home Gym Equipment,97965,18172507.5,$150-$221,78.1,Google Trends Breakout,Trending based on category growth and social media signals.,150,221,185.5,185.5,"""Medium Trend"""
PROD-2025-0703,Zen Footwear Belt,Fashion,Footwear,51987,6680329.5,$114-$143,79,Instagram Shop Popular,Trending based on category growth and social media signals.,114,143,128.5,128.5,"""Medium Trend"""
PROD-2025-0704,Pro Pet Apparel Feeder,Pet,Pet Apparel,42936,5130852,$88-$151,72.2,Instagram Shop Popular,Trending based on category growth and social media signals.,88,151,119.5,119.5,"""Low Trend"""
PROD-2025-0705,Organic SaaS Subscriptions App,Digital Goods,SaaS Subscriptions,85049,4720219.5,$52-$59,70.9,Instagram Shop Popular,Trending based on category growth and social media signals.,52,59,55.5,55.5,"""Low Trend"""
PROD-2025-0706,Portable Educational Toys Swaddle,Baby,Educational Toys,43338,2621949,$17-$104,88.5,Amazon Best Sellers,Trending based on category growth and social media signals.,17,104,60.5,60.5,"""Medium Trend"""
PROD-2025-0707,Ergonomic Interactive Pet Toys Leash,Pet,Interactive Pet Toys,80865,14353537.5,$140-$215,70.4,Amazon Best Sellers,Trending based on category growth and social media signals.,140,215,177.5,177.5,"""Low Trend"""
PROD-2025-0708,Sustainable Indoor Plants Accessories Desk,Home & Garden,Indoor Plants Accessories,433216,51119488,$105-$131,92.6,Amazon Best Sellers,Trending based on category growth and social media signals.,105,131,118,118,"""High Trend"""
PROD-2025-0709,Organic Smart Lighting Desk,Home & Garden,Smart Lighting,54065,9353245,$138-$208,79.2,Google Trends Breakout,Trending based on category growth and social media signals.,138,208,173,173,"""Medium Trend"""
PROD-2025-0710,Ultra Pet Apparel Treats,Pet,Pet Apparel,87227,7981270.5,$83-$100,72,Instagram Shop Popular,Trending based on category growth and social media signals.,83,100,91.5,91.5,"""Low Trend"""
PROD-2025-0711,Organic Smart Home Devices Speaker,Electronics,Smart Home Devices,77546,8297422,$83-$131,78.6,Instagram Shop Popular,Trending based on category growth and social media signals.,83,131,107,107,"""Medium Trend"""
PROD-2025-0712,Portable Interactive Pet Toys Brush,Pet,Interactive Pet Toys,90828,15259104,$125-$211,71.6,Google Trends Breakout,Trending based on category growth and social media signals.,125,211,168,168,"""Low Trend"""
PROD-2025-0713,Swift Wearable Tech Adapter,Electronics,Wearable Tech,416847,26052937.5,$49-$76,94.1,Instagram Shop Popular,Trending based on category growth and social media signals.,49,76,62.5,62.5,"""High Trend"""
PROD-2025-0714,Nano Personal Care Gadgets Cleanser,Beauty & Skincare,Personal Care Gadgets,98244,11494548,$105-$129,74.3,Instagram Shop Popular,Trending based on category growth and social media signals.,105,129,117,117,"""Low Trend"""
PROD-2025-0715,Eco Fragrances Toner,Beauty & Skincare,Fragrances,49135,5306580,$105-$111,80.9,Shopify Trending List,Trending based on category growth and social media signals.,105,111,108,108,"""Medium Trend"""
PROD-2025-0716,Aura Athleisure Belt,Fashion,Athleisure,22315,2432335,$68-$150,75.2,Shopify Trending List,Trending based on category growth and social media signals.,68,150,109,109,"""Medium Trend"""
PROD-2025-0717,Nano Accessories Belt,Fashion,Accessories,95317,15250720,$145-$175,73.6,Google Trends Breakout,Trending based on category growth and social media signals.,145,175,160,160,"""Low Trend"""
PROD-2025-0718,Luxe Reusable Packaging Utensils,Eco-Friendly,Reusable Packaging,63736,2039552,$25-$39,72.1,Instagram Shop Popular,Trending based on category growth and social media signals.,25,39,32,32,"""Low Trend"""
PROD-2025-0719,Pure Zero-waste Kits Utensils,Eco-Friendly,Zero-waste Kits,82451,5359315,$54-$76,83.1,Shopify Trending List,Trending based on category growth and social media signals.,54,76,65,65,"""Medium Trend"""
PROD-2025-0720,Pure Charging Solutions Hub,Electronics,Charging Solutions,242367,11027698.5,$30-$61,92.3,Google Trends Breakout,Trending based on category growth and social media signals.,30,61,45.5,45.5,"""High Trend"""
